country_code,country,measure_code,measure,unit_code,unit,market_type_code,market_type,pharmaceutical_code,pharmaceutical,year,value,obs_status,obs_status2,obs_status3,unit_multiplier,decimals
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,30,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,29.9,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,30.4,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,34.3,2,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,34.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,35.9,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,36.4,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,36.8,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,35.9,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,34.7,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,35.3,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,36.7,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,37,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,36.2,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,35.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,34.1,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,34.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,32.4,2,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,32.1,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,30.8,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,29.2,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,29.1,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,28.9,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2000,46.7,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2001,49,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,50.5,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,52.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,55,2,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,59.3,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,63.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,67.6,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,70.8,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,72.4,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,73.7,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,76.3,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,78.2,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,79.5,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,81,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,81.4,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,81.2,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,82.3,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,82.6,2,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,83,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,83.3,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,83.4,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,83.1,,,,0,
DEU,Germany,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,83.6,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2012,26.3,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2013,27.5,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2014,30.5,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2015,32.5,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2016,23.6,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2017,21.8,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2018,21.7,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2019,20.8,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2020,22,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2021,26,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2022,26,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2023,26,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,18.6,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,18.5,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,19,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,22.6,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,21.4,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,22.6,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,25.3,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,26,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,27.9,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,28.7,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,30.3,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2024,27.9,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,18.5,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,18.2,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,20.1,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,23.9,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,26.8,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,29,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,29.9,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,30.2,,,,0,
GRC,Greece,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,31.2,,,,0,
